Page	Chunk	Length	IndentationRatio	Comments	Non-Dic	Non-DicRatio	Keywords	KeywordRatio	Separators	SeparatorRatio	Operators	OperatorRatio	NumberWords	StopWords	StopWordRatio	StopWordRatioLength	Score	StopWordSTD	ScoreSTD	Classification	GoldOutcome
PRE0012	2262	63	2.666666667	0	2	0.285714286	2	0.285714286	7	0.111111111	0	0	7	0	0	0	0.032671958	-0.560372074	0.89580914	 code	0
PRE0012	2263	9	1.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009259259	-0.560372074	-0.004311367	 text	0
PRE0012	2264	9	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.005555556	-0.560372074	-0.146703311	 text	0
PRE0012	2265	301	0	0	4	0.078431373	1	0.019607843	4	0.013289037	0	0	51	27	0.529411765	0.089700997	0.005315615	0.940883262	-0.155928039	 text	0
PRE0012	2266	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2267	65	2.666666667	0	2	0.285714286	2	0.285714286	7	0.107692308	0	0	7	0	0	0	0.031666667	-0.560372074	0.857159898	 code	0
PRE0012	2268	9	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004166667	-0.560372074	-0.200100291	 text	0
PRE0012	2269	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2270	411	0	0	3	0.041666667	9	0.125	6	0.01459854	0	0	72	37	0.513888889	0.090024331	0.004562044	0.946294653	-0.184899691	 text	0
PRE0012	2271	5	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003333333	-0.560372074	-0.232138478	 text	0
PRE0012	2272	69	2.666666667	0	2	0.285714286	2	0.285714286	7	0.101449275	0	0	7	0	0	0	0.029830918	-0.560372074	0.786583021	 code	0
PRE0012	2273	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007142857	-0.560372074	-0.085678192	 text	0
PRE0012	2274	10	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.005	-0.560372074	-0.168062103	 text	0
PRE0012	2275	12	1.333333333	0	0	0	0	0	0	0	0	0	1	1	1	0.083333333	0.005555556	0.834312667	-0.146703311	 text	0
PRE0012	2276	8	0	0	0	0	0	0	2	0.25	0	0	1	0	0	0	0.05625	-0.560372074	1.802286429	 text	0
PRE0012	2277	138	1.5	0	1	0.047619048	0	0	0	0	0	0	21	10	0.476190476	0.072463768	0.001811594	0.652397266	-0.290642994	 text	0
PRE0012	2278	6	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005555556	-0.560372074	-0.146703311	 text	0
PRE0012	2279	77	2.666666667	0	2	0.222222222	2	0.222222222	7	0.090909091	0	0	9	0	0	0	0.026731602	-0.560372074	0.667427255	 code	0
PRE0012	2280	8	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	-0.560372074	-0.039909353	 text	0
PRE0012	2281	7	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.025	-0.560372074	0.600854397	 text	0
PRE0012	2282	6	0	0	0	0	0	0	0	0	0	0	1	1	1	0.166666667	0	2.228997408	-0.360291228	 text	0
PRE0012	2283	9	0	0	1	1	0	0	2	0.222222222	0	0	1	0	0	0	0.069444444	-0.560372074	2.309557732	 text	0
PRE0012	2284	48	0.5	0	0	0	0	0	0	0	0	0	8	4	0.5	0.083333333	0.000521	0.834312667	-0.340267361	 text	0
PRE0012	2285	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2286	345	0.166666667	0	2	0.032258065	3	0.048387097	0	0	0	0	62	32	0.516129032	0.092753623	0.001038647	0.991972681	-0.320359574	 text	0
PRE0012	2287	170	0.166666667	0	1	0.032258065	3	0.096774194	0	0	0	0	31	15	0.483870968	0.088235294	0.001078431	0.916352946	-0.318830044	 text	0
PRE0012	2288	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	-0.560372074	1.562000023	 text	0
PRE0012	2289	9	0	0	1	1	0	0	2	0.222222222	0	0	1	0	0	0	0.069444444	-0.560372074	2.309557732	 text	0
PRE0012	2290	83	0.333333333	0	0	0	0	0	0	0	0	0	13	7	0.538461538	0.084337349	0.000201	0.851116097	-0.352571183	 text	0
PRE0012	2291	137	3	0	4	0.222222222	5	0.277777778	10	0.072992701	4	0.02919708	18	1	0.055555556	0.00729927	0.031386861	-0.438209907	0.84640255	 code	0
PRE0012	2292	8	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	-0.560372074	-0.039909353	 text	0
PRE0012	2293	9	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.019444444	-0.560372074	0.387266481	 text	0
PRE0012	2294	6	0	0	0	0	0	0	0	0	0	0	1	1	1	0.166666667	0	2.228997408	-0.360291228	 text	0
PRE0012	2295	11	0	0	1	1	0	0	2	0.181818182	0	0	1	0	0	0	0.056818182	-0.560372074	1.824130648	 text	0
PRE0012	2296	48	0.5	0	0	0	0	0	0	0	0	0	8	4	0.5	0.083333333	0.000521	0.834312667	-0.340267361	 text	0
PRE0012	2297	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2298	102	0.333333333	0	2	0.111111111	1	0.055555556	0	0	0	0	18	10	0.555555556	0.098039216	0.003594771	1.080433503	-0.222087282	 text	0
PRE0012	2299	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	-0.560372074	1.562000023	 text	0
PRE0012	2300	11	0	0	1	1	0	0	2	0.181818182	0	0	1	0	0	0	0.056818182	-0.560372074	1.824130648	 text	0
PRE0012	2301	82	0.5	0	0	0	0	0	0	0	0	0	13	7	0.538461538	0.085365854	0.000305	0.868329368	-0.34856994	 text	0
PRE0012	2302	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2303	141	3	0	4	0.222222222	5	0.277777778	10	0.070921986	4	0.028368794	18	1	0.055555556	0.007092199	0.030496454	-0.441675501	0.812170102	 code	0
PRE0012	2304	8	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	-0.560372074	-0.039909353	 text	0
PRE0012	2305	13	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0.017307692	-0.560372074	0.305117282	 text	0
PRE0012	2306	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2307	11	0	0	1	1	0	0	2	0.181818182	0	0	1	0	0	0	0.056818182	-0.560372074	1.824130648	 text	0
PRE0012	2308	81	0.5	0	0	0	1	0.071428571	0	0	0	0	14	5	0.357142857	0.061728395	0.000309	0.472727734	-0.348425233	 text	0
PRE0012	2309	11	0	0	1	1	0	0	2	0.181818182	0	0	1	0	0	0	0.056818182	-0.560372074	1.824130648	 text	0
PRE0012	2310	89	0	0	0	0	0	0	0	0	0	0	15	8	0.533333333	0.08988764	0	0.944006972	-0.360291228	 text	0
PRE0012	2311	6	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005555556	-0.560372074	-0.146703311	 text	0
PRE0012	2312	145	4	0	4	0.222222222	5	0.277777778	10	0.068965517	4	0.027586207	18	1	0.055555556	0.006896552	0.03	-0.444949889	0.793083523	 code	0
PRE0012	2313	8	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	-0.560372074	-0.039909353	 text	0
PRE0012	2314	13	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0.017307692	-0.560372074	0.305117282	 text	0
PRE0012	2315	195	1.333333333	0	2	0.064516129	0	0	0	0	0	0	31	14	0.451612903	0.071794872	0.002136752	0.641202472	-0.278142029	 text	0
PRE0012	2316	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2317	141	3	0	4	0.222222222	5	0.277777778	10	0.070921986	4	0.028368794	18	1	0.055555556	0.007092199	0.030496454	-0.441675501	0.812170102	 code	0
PRE0012	2318	12	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625	-0.560372074	-0.120004822	 text	0
PRE0012	2319	10	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.0175	-0.560372074	0.31251071	 text	0
PRE0012	2320	339	0	0	6	0.107142857	2	0.035714286	0	0	0	0	56	31	0.553571429	0.091445428	0.003097345	0.970078438	-0.241211239	 text	0
PRE0012	2321	6	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005555556	-0.560372074	-0.146703311	 text	0
PRE0012	2322	142	3	0	4	0.222222222	5	0.277777778	9	0.063380282	4	0.028169014	18	1	0.055555556	0.007042254	0.028697183	-0.442511392	0.742995652	 code	0
PRE0012	2323	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007142857	-0.560372074	-0.085678192	 text	0
PRE0012	2324	9	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.019444444	-0.560372074	0.387266481	 text	0
PRE0012	2325	171	0	0	4	0.148148148	0	0	0	0	0	0	27	14	0.518518519	0.081871345	0.004093567	0.809844513	-0.202910658	 text	0
PRE0012	2326	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2327	140	2.75	0	4	0.222222222	5	0.277777778	10	0.071428571	4	0.028571429	18	1	0.055555556	0.007142857	0.030625	-0.440827668	0.817112163	 code	0
PRE0012	2328	8	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	-0.560372074	-0.039909353	 code	0
PRE0012	2329	8	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.021875	-0.560372074	0.480711194	 code	0
PRE0012	2330	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 code	0
PRE0012	2331	71	2.666666667	0	4	0.571428571	2	0.285714286	7	0.098591549	0	0	7	0	0	0	0.033920188	-0.560372074	0.943798376	 code	0
PRE0012	2332	8	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	-0.560372074	-0.039909353	 code	0
PRE0012	2333	12	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0.01875	-0.560372074	0.360567991	 code	0
PRE0012	2334	77	2	0	4	0.571428571	2	0.285714286	7	0.090909091	0	0	7	0	0	0	0.030844156	-0.560372074	0.82553779	 code	0
PRE0012	2335	9	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.019444444	-0.560372074	0.387266481	 code	0
PRE0012	2336	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 code	0
PRE0012	2337	73	2.666666667	0	4	0.571428571	2	0.285714286	7	0.095890411	0	0	7	0	0	0	0.032990868	-0.560372074	0.908069894	 code	0
PRE0012	2338	8	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	-0.560372074	-0.039909353	 code	0
PRE0012	2339	11	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0.020454545	-0.560372074	0.426100647	 text	0
PRE0012	2340	238	0	0	3	0.069767442	3	0.069767442	0	0	0	0	43	20	0.465116279	0.084033613	0.002205882	0.846032707	-0.275484261	 text	0
PRE0012	2341	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2342	129	3	0	3	0.176470588	5	0.294117647	10	0.07751938	2	0.015503876	17	2	0.117647059	0.015503876	0.027325581	-0.300895844	0.690263293	 code	0
PRE0012	2343	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2344	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2345	39	0	0	2	0.4	0	0	0	0	1	0.025641026	5	2	0.4	0.051282051	0.016666667	0.297895459	0.280472522	 text	0
PRE0012	2346	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2347	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2348	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2349	55	0	0	0	0	0	0	0	0	1	0.018181818	7	1	0.142857143	0.018181818	0.005454545	-0.256077222	-0.150586728	 text	0
PRE0012	2350	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2351	18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2352	270	0.142857143	0	2	0.040816327	1	0.020408163	0	0	0	0	49	26	0.530612245	0.096296296	0.001322751	1.051263626	-0.309436962	 text	0
PRE0012	2353	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2354	210	0	0	4	0.1	0	0	0	0	1	0.004761905	40	25	0.625	0.119047619	0.004761905	1.432034699	-0.177215871	 text	0
PRE0012	2355	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2356	354	1.44	1	6	0.153846154	10	0.256410256	24	0.06779661	5	0.014124294	39	1	0.025641026	0.002824859	0.023367232	-0.513094626	0.538081271	 code	0
PRE0012	2357	367	0.1	0	3	0.046875	3	0.046875	1	0.002724796	2	0.005449591	64	36	0.5625	0.098092643	0.003692098	1.081327675	-0.218345471	 text	0
PRE0012	2358	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2359	17	0	0	0	0	1	0.25	0	0	0	0	4	2	0.5	0.117647059	0	1.408594619	-0.360291228	 text	0
PRE0012	2360	16	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 code	0
PRE0012	2361	355	0.142857143	0	3	0.052631579	1	0.01754386	4	0.011267606	0	0	57	28	0.49122807	0.078873239	0.004034205	0.759667568	-0.20519288	 text	0
PRE0012	2362	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2363	530	0	0	1	0.011111111	4	0.044444444	2	0.003773585	0	0	90	46	0.511111111	0.086792453	0.001179245	0.892205241	-0.31495417	 text	0
PRE0012	2364	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2365	58	0	0	0	0	0	0	0	0	0	0	10	3	0.3	0.051724138	0	0.305294317	-0.360291228	 text	0
PRE0012	2366	32	0	0	1	0.25	0	0	3	0.09375	0	0	4	0	0	0	0.0265625	-0.560372074	0.660925999	 code	0
PRE0012	2367	5	0.5	0	0	0	0	0	0	0	0	0	1	1	1	0.2	0.005	2.786871304	-0.168062103	 code	0
PRE0012	2368	36	0	0	1	0.25	0	0	3	0.083333333	0	0	4	0	0	0	0.023611111	-0.560372074	0.547457418	 code	0
PRE0012	2369	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 code	0
PRE0012	2370	358	1.44	1	6	0.153846154	10	0.256410256	24	0.067039106	5	0.01396648	39	1	0.025641026	0.002793296	0.023106145	-0.513622865	0.528043589	 code	0
PRE0012	2371	223	0	0	2	0.048780488	4	0.097560976	0	0	0	0	41	19	0.463414634	0.085201794	0.001569507	0.865583625	-0.299950247	 text	0
PRE0012	2372	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2373	61	0	0	0	0	2	0.2	0	0	0	0	10	4	0.4	0.06557377	0	0.537084771	-0.360291228	 text	0
PRE0012	2374	8	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.021875	-0.560372074	0.480711194	 text	0
PRE0012	2375	53	0.5	0	0	0	1	0.1	0	0	0	0	10	6	0.6	0.113207547	0.000472	1.334293989	-0.342156405	 text	0
PRE0012	2376	35	0	0	1	0.25	0	0	2	0.057142857	0	0	4	0	0	0	0.017857143	-0.560372074	0.326241362	 code	0
PRE0012	2377	31	0	0	0	0	1	0.25	0	0	0	0	4	1	0.25	0.032258065	0	-0.02049411	-0.360291228	 text	0
PRE0012	2378	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2379	88	0.5	0	0	0	0	0	4	0.045454545	0	0	13	7	0.538461538	0.079545455	0.010511364	0.770917906	0.043826819	 text	0
PRE0012	2380	302	0.166666667	0	2	0.041666667	1	0.020833333	3	0.009933775	0	0	48	26	0.541666667	0.086092715	0.003421634	0.880494281	-0.228743703	 text	0
PRE0012	2381	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2382	242	0	0	4	0.097560976	1	0.024390244	0	0	1	0.004132231	41	19	0.463414634	0.078512397	0.004132231	0.753628425	-0.201424183	 text	0
PRE0012	2383	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2384	694	1.783783784	1	31	0.484375	15	0.234375	40	0.057636888	13	0.018731988	64	1	0.015625	0.001440922	0.026893644	-0.536256488	0.673657117	 code	0
PRE0012	2385	527	0	0	3	0.035714286	6	0.071428571	4	0.007590133	0	0	84	49	0.583333333	0.092979127	0.002703985	0.995746764	-0.256334301	 text	0
PRE0012	2386	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2387	329	0	0	2	0.033333333	3	0.05	0	0	2	0.006079027	60	32	0.533333333	0.097264438	0.002887538	1.067466651	-0.249277448	 text	0
PRE0012	2388	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2389	660	1.612903226	1	32	0.533333333	10	0.166666667	37	0.056060606	13	0.01969697	60	1	0.016666667	0.001515152	0.027508553	-0.53501417	0.697297798	 code	0
PRE0012	2390	89	0	0	0	0	0	0	0	0	0	0	17	13	0.764705882	0.146067416	0	1.884243876	-0.360291228	 text	0
PRE0012	2391	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2392	496	0	0	4	0.047058824	6	0.070588235	2	0.004032258	1	0.002016129	85	37	0.435294118	0.074596774	0.002923387	0.688095718	-0.247899199	 text	0
PRE0012	2393	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2394	135	1	0	3	0.214285714	6	0.428571429	13	0.096296296	2	0.014814815	14	0	0	0	0.03037037	-0.560372074	0.807322717	 code	0
PRE0012	2395	57	0	0	0	0	1	0.1	0	0	0	0	10	4	0.4	0.070175439	0	0.614099287	-0.360291228	 text	0
PRE0012	2396	3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2397	112	0.5	0	0	0	0	0	0	0	0	0	21	11	0.523809524	0.098214286	0.000223	1.083363513	-0.351709571	 text	0
PRE0012	2398	5	0	0	0	0	1	1	2	0.4	0	0	1	0	0	0	0.09	-0.560372074	3.099833024	 text	0
PRE0012	2399	4	1	0	0	0	0	0	0	0	0	0	1	1	1	0.25	0.0125	3.623682149	0.120281585	 text	0
PRE0012	2400	7	0	0	0	0	1	1	2	0.285714286	0	0	1	0	0	0	0.064285714	-0.560372074	2.111226095	 text	0
PRE0012	2401	8	1	0	0	0	0	0	0	0	0	0	2	2	1	0.25	0.00625	3.623682149	-0.120004822	 text	0
PRE0012	2402	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2403	76	0	0	0	0	0	0	0	0	0	0	12	7	0.583333333	0.092105263	0	0.981121587	-0.360291228	 text	0
PRE0012	2404	6	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2405	9	1	0	0	0	0	0	0	0	0	0	2	2	1	0.222222222	0.005555556	3.158787235	-0.146703311	 text	0
PRE0012	2406	3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2407	32	0	0	0	0	0	0	0	0	0	0	5	2	0.4	0.0625	0	0.485641481	-0.360291228	 text	0
PRE0012	2408	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2409	161	0	0	0	0	0	0	0	0	0	0	30	15	0.5	0.093167702	0	0.998902791	-0.360291228	 text	0
PRE0012	2410	5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2411	9	0	0	0	0	0	0	0	0	0	0	2	2	1	0.222222222	0	3.158787235	-0.360291228	 text	0
PRE0012	2412	3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2413	37	0	0	0	0	0	0	0	0	0	0	6	4	0.666666667	0.108108108	0	1.248948671	-0.360291228	 text	0
PRE0012	2414	3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2415	7	1	0	0	0	0	0	0	0	0	0	2	2	1	0.285714286	0.007142857	4.221404181	-0.085678192	 text	0
PRE0012	2416	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2417	13	1	0	0	0	1	0.5	0	0	0	0	2	0	0	0	0.003846154	-0.560372074	-0.21242267	 text	0
PRE0012	2418	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2419	837	1.756097561	1	35	0.448717949	16	0.205128205	52	0.062126643	10	0.011947431	78	1	0.012820513	0.001194743	0.025284116	-0.540376594	0.611777462	 code	0
PRE0012	2420	239	0	0	1	0.024390244	3	0.073170732	0	0	0	0	41	21	0.512195122	0.087866109	0.000732	0.91017418	-0.332140519	 text	0
PRE0012	2421	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2422	178	0	0	1	0.03125	6	0.1875	2	0.011235955	0	0	32	13	0.40625	0.073033708	0.003511236	0.661935901	-0.225298865	 text	0
PRE0012	2423	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2424	912	1.795454545	2	37	0.425287356	16	0.183908046	58	0.063596491	10	0.010964912	87	1	0.011494253	0.001096491	0.025345146	-0.542020959	0.614123802	 code	0
PRE0012	2425	53	0	0	2	0.25	0	0	0	0	1	0.018867925	8	3	0.375	0.056603774	0.012264151	0.386960957	0.111214173	 text	0
PRE0012	2426	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2427	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2428	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2429	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2430	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2431	10	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.0175	-0.560372074	0.31251071	 text	0
PRE0012	2432	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2433	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2434	11	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.015909091	-0.560372074	0.251346897	 text	0
PRE0012	2435	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2436	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2437	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2438	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2439	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2440	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2441	303	0	0	2	0.036363636	4	0.072727273	0	0	0	0	55	25	0.454545455	0.082508251	0.001155116	0.820503907	-0.315881859	 text	0
PRE0012	2442	20	0	0	0	0	0	0	2	0.1	0	0	1	0	0	0	0.0225	-0.560372074	0.504739835	 text	0
PRE0012	2443	24	0	0	0	0	0	0	0	0	0	0	4	2	0.5	0.083333333	0	0.834312667	-0.360291228	 text	0
PRE0012	2444	20	0	0	0	0	0	0	2	0.1	0	0	1	0	0	0	0.0225	-0.560372074	0.504739835	 text	0
PRE0012	2445	16	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.0625	0	0.485641481	-0.360291228	 text	0
PRE0012	2446	11	0	0	0	0	0	0	2	0.181818182	0	0	0	0	0	0	0.040909091	-0.560372074	1.212492523	 text	0
PRE0012	2447	12	1	0	0	0	0	0	0	0	0	0	3	3	1	0.25	0.004166667	3.623682149	-0.200100291	 text	0
PRE0012	2448	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2449	156	0	0	0	0	1	0.035714286	0	0	1	0.006410256	28	15	0.535714286	0.096153846	0.001923077	1.04887955	-0.286356949	 text	0
PRE0012	2450	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2451	1013	1.888888889	2	40	0.421052632	17	0.178947368	68	0.067127345	11	0.010858835	95	1	0.010526316	0.000987	0.025858287	-0.543850636	0.633851938	 code	0
PRE0012	2452	276	0	0	0	0	0	0	2	0.007246377	1	0.003623188	44	23	0.522727273	0.083333333	0.002717391	0.834312667	-0.255818878	 text	0
PRE0012	2453	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2454	1124	2.32	1	42	0.403846154	20	0.192307692	76	0.067615658	15	0.013345196	104	1	0.009615385	0.00089	0.026081851	-0.545482202	0.642447034	 code	0
PRE0012	2455	180	0	0	3	0.088235294	3	0.088235294	0	0	0	0	34	17	0.5	0.094444444	0.002916667	1.020270632	-0.248157572	 text	0
PRE0012	2456	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2457	1240	2.481481481	1	46	0.4	21	0.182608696	88	0.070967742	18	0.014516129	115	1	0.008695652	0.000806	0.027116189	-0.546875125	0.682213021	 code	0
PRE0012	2458	150	0	0	0	0	3	0.115384615	0	0	0	0	26	15	0.576923077	0.1	0	1.113249615	-0.360291228	 text	0
PRE0012	2459	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2460	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2461	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2462	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	2463	222	0	0	0	0	1	0.028571429	0	0	1	0.004504505	35	16	0.457142857	0.072072072	0.001351351	0.645841756	-0.308337411	 text	0
